"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"rtkPhosmax"	"rtkPhosmd"	"rtkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldkPptaseOxRos"	"foldRos"
95	3	1	0.0004952072433044667	0.0004952072433044667	0.0004952072433044667	0.10049520724330446	0.10049520724330446	0.10049520724330446	0.3883808507641267	0.3883808507641267	0.3883808507641267	2862.6688649336397	2862.6688649336397	2862.6688649336397	100.38411721250021	100.38411721250021	100.38411721250021	867.9074943067577	867.9074943067577	867.9074943067577	14.722878728431208	14.722878728431208	14.722878728431208	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999965402527966	0.09999965402527966	0.09999965402527966	0.009090937683951118	0.009090937683951118	0.009090937683951118	100	2000	200	0.7	0.00005	1.7	0.2	0.5
96	3	1	0.0005536626091915159	0.0005536626091915159	0.0005536626091915159	0.10055366260919152	0.10055366260919152	0.10055366260919152	0.38446704477324706	0.38446704477324706	0.38446704477324706	2840.303261083103	2840.303261083103	2840.303261083103	111.56691913776868	111.56691913776868	111.56691913776868	867.9074943067577	867.9074943067577	867.9074943067577	14.872755009776242	14.872755009776242	14.872755009776242	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999961013990426	0.09999961013990426	0.09999961013990426	0.00909094131086591	0.00909094131086591	0.00909094131086591	100	2000	200	0.7	0.00005	1.7	0.2	0.55
97	3	1	0.000614196585122909	0.000614196585122909	0.000614196585122909	0.10061419658512291	0.10061419658512291	0.10061419658512291	0.3805512488861177	0.3805512488861177	0.3805512488861177	2817.4658937410754	2817.4658937410754	2817.4658937410754	122.98560280878239	122.98560280878239	122.98560280878239	867.9074943067577	867.9074943067577	867.9074943067577	15.02579267045409	15.02579267045409	15.02579267045409	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999956400969494	0.09999956400969494	0.09999956400969494	0.009090945123308526	0.009090945123308526	0.009090945123308526	100	2000	200	0.7	0.00005	1.7	0.2	0.6000000000000001
98	3	1	0.0006769574555730447	0.0006769574555730447	0.0006769574555730447	0.10067695745557305	0.10067695745557305	0.10067695745557305	0.3766332620537576	0.3766332620537576	0.3766332620537576	2794.1404770117374	2794.1404770117374	2794.1404770117374	134.64831117345133	134.64831117345133	134.64831117345133	867.9074943067577	867.9074943067577	867.9074943067577	15.182100845434686	15.182100845434686	15.182100845434686	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999951544728627	0.09999951544728627	0.09999951544728627	0.009090949136764316	0.009090949136764316	0.009090949136764316	100	2000	200	0.7	0.00005	1.7	0.2	0.65
99	3	1	0.0007421078107232281	0.0007421078107232281	0.0007421078107232281	0.10074210781072322	0.10074210781072322	0.10074210781072322	0.3727128582868954	0.3727128582868954	0.3727128582868954	2770.309820165571	2770.309820165571	2770.309820165571	146.56363959653456	146.56363959653456	146.56363959653456	867.9074943067577	867.9074943067577	867.9074943067577	15.341794733155373	15.341794733155373	15.341794733155373	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999946424488018	0.09999946424488018	0.09999946424488018	0.009090953368407376	0.009090953368407376	0.009090953368407376	100	2000	200	0.7	0.00005	1.7	0.2	0.7000000000000001
100	3	1	0.0008098263204332787	0.0008098263204332787	0.0008098263204332787	0.10080982632043328	0.10080982632043328	0.10080982632043328	0.3687897833242465	0.3687897833242465	0.3687897833242465	2745.955746658902	2745.955746658902	2745.955746658902	158.74067634986903	158.74067634986903	158.74067634986903	867.9074943067577	867.9074943067577	867.9074943067577	15.504996138186767	15.504996138186767	15.504996138186767	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999994101714532	0.0999994101714532	0.0999994101714532	0.009090957837331368	0.009090957837331368	0.009090957837331368	100	2000	200	0.7	0.00005	1.7	0.2	0.75
101	3	1	0.0008803097822972564	0.0008803097822972564	0.0008803097822972564	0.10088030978229726	0.10088030978229726	0.10088030978229726	0.36486375077760164	0.36486375077760164	0.36486375077760164	2721.059002368217	2721.059002368217	2721.059002368217	171.18904849521155	171.18904849521155	171.18904849521155	867.9074943067577	867.9074943067577	867.9074943067577	15.671834086172531	15.671834086172531	15.671834086172531	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999935296949782	0.09999935296949782	0.09999935296949782	0.009090962564818854	0.009090962564818854	0.009090962564818854	100	2000	200	0.7	0.00005	1.7	0.2	0.8
102	3	3	0.3631457044278548	0.3532167576205481	0.0009537754953646172	0.4631457044278548	0.4532167576205481	0.1009537754953646	0.36093443765565275	0.17840556492848922	0.1782666906011918	2695.599151126431	276.83726676331395	273.1112772196371	1395.1629110695017	1393.2999162976632	183.9189741161045	867.9074943067577	867.9074943067577	867.9074943067577	32.07601008893665	32.051041504995496	15.842445523861258	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999992923512047	0.09751169591691564	0.09740956396354845	0.00931015789561691	0.009301313605663834	0.009090967574656841	100	2000	200	0.7	0.00005	1.7	0.2	0.8500000000000001
103	3	3	0.42631200553078097	0.2871440333846257	0.0010304640227233098	0.526312005530781	0.38714403338462566	0.10103046402272331	0.3570014791466194	0.17951064939463413	0.17750228629237305	2669.5544552291417	306.28115237922316	252.4979908988319	1405.4695542299041	1378.5779734897085	196.94132206474936	867.9074943067577	867.9074943067577	867.9074943067577	32.21414374813533	31.85373227453825	16.01697611985741	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999922799397074	0.0981594748931314	0.0967335445917636	0.009369125740411023	0.009245607016750639	0.009090972893508053	100	2000	200	0.7	0.00005	1.7	0.2	0.9
104	3	3	0.453250937135693	0.2576191850326464	0.0011106424208414234	0.553250937135693	0.3576191850326464	0.10111064242084143	0.3530644625121275	0.18014042393011023	0.17722696257111029	2642.901738050453	322.89927505065623	245.02992488999303	1409.2035872343235	1370.268912153992	210.26768065409362	867.9074943067577	867.9074943067577	867.9074943067577	32.264188717621685	31.74237098755604	16.19558118525952	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999915953508959	0.09842939867450608	0.09643242851938949	0.009395632646095487	0.00922259103365405	0.009090978551349764	100	2000	200	0.7	0.00005	1.7	0.2	0.9500000000000001
105	3	3	0.4734532168391168	0.23513944077073867	0.0011946080323009811	0.5734532168391168	0.33513944077073865	0.10119460803230097	0.34912291990968386	0.18069959397575608	0.17703639037486868	2615.6162252369472	337.5572442262387	239.84711282223094	1411.7949932682047	1362.9399275662008	223.9104370608466	867.9074943067577	867.9074943067577	867.9074943067577	32.29891975394055	31.644145072137544	16.37842673785042	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999908656544582	0.09862596027540195	0.09620198558926926	0.009416019808400277	0.009205902506773488	0.00909098458199499	100	2000	200	0.7	0.00005	1.7	0.2	1.
106	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.25	0.
107	3	1	0.00004356954739964869	0.00004356954739964869	0.00004356954739964869	0.10004356954739965	0.10004356954739965	0.10004356954739965	0.4235395443845983	0.4235395443845983	0.4235395443845983	3045.049707892071	3045.049707892071	3045.049707892071	9.193695733284452	9.193695733284452	9.193695733284452	867.9074943067577	867.9074943067577	867.9074943067577	13.50070906496709	13.50070906496709	13.50070906496709	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999996422921137	0.09999996422921137	0.09999996422921137	0.009090912047173577	0.009090912047173577	0.009090912047173577	100	2000	200	0.7	0.00005	1.7	0.25	0.05
108	3	1	0.00008826068791957257	0.00008826068791957257	0.00008826068791957257	0.10008826068791957	0.10008826068791957	0.10008826068791957	0.4196375375306819	0.4196375375306819	0.4196375375306819	3026.3162479649927	3026.3162479649927	3026.3162479649927	18.56042569682365	18.56042569682365	18.56042569682365	867.9074943067577	867.9074943067577	867.9074943067577	13.626245640208241	13.626245640208241	13.626245640208241	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999992708906116	0.09999992708906116	0.09999992708906116	0.009090915116610511	0.009090915116610511	0.009090915116610511	100	2000	200	0.7	0.00005	1.7	0.25	0.1
109	3	1	0.00013413869292993035	0.00013413869292993035	0.00013413869292993035	0.10013413869292993	0.10013413869292993	0.10013413869292993	0.41573460186506694	0.41573460186506694	0.41573460186506694	3007.226545791517	3007.226545791517	3007.226545791517	28.10527678356166	28.10527678356166	28.10527678356166	867.9074943067577	867.9074943067577	867.9074943067577	13.754169464347518	13.754169464347518	13.754169464347518	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999998884864997	0.0999998884864997	0.0999998884864997	0.009090918306910195	0.009090918306910195	0.009090918306910195	100	2000	200	0.7	0.00005	1.7	0.25	0.15000000000000002
110	3	1	0.00018127391783529886	0.00018127391783529886	0.00018127391783529886	0.1001812739178353	0.1001812739178353	0.1001812739178353	0.4118306662285301	0.4118306662285301	0.4118306662285301	2987.7699858396195	2987.7699858396195	2987.7699858396195	37.8335567595103	37.8335567595103	37.8335567595103	867.9074943067577	867.9074943067577	867.9074943067577	13.884551674139145	13.884551674139145	13.884551674139145	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999998483202826	0.0999998483202826	0.0999998483202826	0.009090921626440214	0.009090921626440214	0.009090921626440214	100	2000	200	0.7	0.00005	1.7	0.25	0.2
111	3	1	0.00022974230377479198	0.00022974230377479198	0.00022974230377479198	0.1002297423037748	0.1002297423037748	0.1002297423037748	0.40792565067064385	0.40792565067064385	0.40792565067064385	2967.9354823299773	2967.9354823299773	2967.9354823299773	47.75080851433145	47.75080851433145	47.75080851433145	867.9074943067577	867.9074943067577	867.9074943067577	14.017466557556382	14.017466557556382	14.017466557556382	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999980648007636	0.09999980648007636	0.09999980648007636	0.009090925084319348	0.009090925084319348	0.009090925084319348	100	2000	200	0.7	0.00005	1.7	0.25	0.25
112	3	1	0.00027962594008198614	0.00027962594008198614	0.00027962594008198614	0.10027962594008198	0.10027962594008198	0.10027962594008198	0.4040194654295266	0.4040194654295266	0.4040194654295266	2947.71144804246	2947.71144804246	2947.71144804246	57.86282565809026	57.86282565809026	57.86282565809026	867.9074943067577	867.9074943067577	867.9074943067577	14.152991762825312	14.152991762825312	14.152991762825312	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999976284544651	0.09999976284544651	0.09999976284544651	0.009090928690501224	0.009090928690501224	0.009090928690501224	100	2000	200	0.7	0.00005	1.7	0.25	0.30000000000000004
113	3	1	0.0003310136963365024	0.0003310136963365024	0.0003310136963365024	0.1003310136963365	0.1003310136963365	0.1003310136963365	0.4001120097792661	0.4001120097792661	0.4001120097792661	2927.0857600824643	2927.0857600824643	2927.0857600824643	68.17566963808788	68.17566963808788	68.17566963808788	867.9074943067577	867.9074943067577	867.9074943067577	14.291208527831321	14.291208527831321	14.291208527831321	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999971728470942	0.09999971728470942	0.09999971728470942	0.009090932455869193	0.009090932455869193	0.009090932455869193	100	2000	200	0.7	0.00005	1.7	0.25	0.35000000000000003
114	3	1	0.0003840019343540335	0.0003840019343540335	0.0003840019343540335	0.10038400193435404	0.10038400193435404	0.10038400193435404	0.39620317072513167	0.39620317072513167	0.39620317072513167	2906.0457222025343	2906.0457222025343	2906.0457222025343	78.69568857805298	78.69568857805298	78.69568857805298	867.9074943067577	867.9074943067577	867.9074943067577	14.432201932609297	14.432201932609297	14.432201932609297	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999966965362687	0.09999966965362687	0.09999966965362687	0.009090936392344234	0.009090936392344234	0.009090936392344234	100	2000	200	0.7	0.00005	1.7	0.25	0.4
115	3	1	0.0004386953122790441	0.0004386953122790441	0.0004386953122790441	0.10043869531227904	0.10043869531227904	0.10043869531227904	0.3922928215232152	0.3922928215232152	0.3922928215232152	2884.5780232068896	2884.5780232068896	2884.5780232068896	89.42953807587536	89.42953807587536	89.42953807587536	867.9074943067577	867.9074943067577	867.9074943067577	14.576061178082991	14.576061178082991	14.576061178082991	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999961979391718	0.09999961979391718	0.09999961979391718	0.009090940513008015	0.009090940513008015	0.009090940513008015	100	2000	200	0.7	0.00005	1.7	0.25	0.45
116	3	1	0.0004952076951338395	0.0004952076951338395	0.0004952076951338395	0.10049520769513384	0.10049520769513384	0.10049520769513384	0.3883808199969511	0.3883808199969511	0.3883808199969511	2862.6686908851298	2862.6686908851298	2862.6686908851298	100.38420423675531	100.38420423675531	100.38420423675531	867.9074943067577	867.9074943067577	867.9074943067577	14.722879894764281	14.722879894764281	14.722879894764281	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999956753155274	0.09999956753155274	0.09999956753155274	0.009090944832243599	0.009090944832243599	0.009090944832243599	100	2000	200	0.7	0.00005	1.7	0.25	0.5
117	3	1	0.0005536631888269197	0.0005536631888269197	0.0005536631888269197	0.10055366318882691	0.10055366318882691	0.10055366318882691	0.384467006617912	0.384467006617912	0.384467006617912	2840.3030408232535	2840.3030408232535	2840.3030408232535	111.5670292676934	111.5670292676934	111.5670292676934	867.9074943067577	867.9074943067577	867.9074943067577	14.87275648578053	14.87275648578053	14.87275648578053	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999995126748073	0.0999995126748073	0.0999995126748073	0.009090949365896833	0.009090949365896833	0.009090949365896833	100	2000	200	0.7	0.00005	1.7	0.25	0.55
118	3	1	0.000614197317843866	0.000614197317843866	0.000614197317843866	0.10061419731784386	0.10061419731784386	0.10061419731784386	0.380551202312139	0.380551202312139	0.380551202312139	2817.4656193213327	2817.4656193213327	2817.4656193213327	122.98574001865376	122.98574001865376	122.98574001865376	867.9074943067577	867.9074943067577	867.9074943067577	15.025794509394403	15.025794509394403	15.025794509394403	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999945501200945	0.09999945501200945	0.09999945501200945	0.009090954131462041	0.009090954131462041	0.009090954131462041	100	2000	200	0.7	0.00005	1.7	0.25	0.6000000000000001
119	3	1	0.0006769583707775776	0.0006769583707775776	0.0006769583707775776	0.10067695837077757	0.10067695837077757	0.10067695837077757	0.3766332059457829	0.3766332059457829	0.3766332059457829	2794.140139502568	2794.140139502568	2794.140139502568	134.64847992803607	134.64847992803607	134.64847992803607	867.9074943067577	867.9074943067577	867.9074943067577	15.182103107149576	15.182103107149576	15.182103107149576	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999939430894955	0.09999939430894955	0.09999939430894955	0.009090959148296331	0.009090959148296331	0.009090959148296331	100	2000	200	0.7	0.00005	1.7	0.25	0.65
120	3	1	0.000742108942684095	0.000742108942684095	0.000742108942684095	0.1007421089426841	0.1007421089426841	0.1007421089426841	0.372712791434664	0.372712791434664	0.372712791434664	2770.309409521557	2770.309409521557	2770.309409521557	146.5638449185416	146.5638449185416	146.5638449185416	867.9074943067577	867.9074943067577	867.9074943067577	15.341797484961146	15.341797484961146	15.341797484961146	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999933030587643	0.09999933030587643	0.09999933030587643	0.009090964437867834	0.009090964437867834	0.009090964437867834	100	2000	200	0.7	0.00005	1.7	0.25	0.7000000000000001
121	3	1	0.0008098277092115746	0.0008098277092115746	0.0008098277092115746	0.10080982770921157	0.10080982770921157	0.10080982770921157	0.368789704411059	0.368789704411059	0.368789704411059	2745.955251562034	2745.955251562034	2745.955251562034	158.7409238983032	158.7409238983032	158.7409238983032	867.9074943067577	867.9074943067577	867.9074943067577	15.504999455927617	15.504999455927617	15.504999455927617	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999926271400637	0.09999926271400637	0.09999926271400637	0.00909097002404425	0.00909097002404425	0.00909097002404425	100	2000	200	0.7	0.00005	1.7	0.25	0.75
122	3	1	0.0008803114748506459	0.0008803114748506459	0.0008803114748506459	0.10088031147485065	0.10088031147485065	0.10088031147485065	0.3648636583670286	0.3648636583670286	0.3648636583670286	2721.058410045214	2721.058410045214	2721.058410045214	171.18934465671327	171.18934465671327	171.18934465671327	867.9074943067577	867.9074943067577	867.9074943067577	15.67183805544471	15.67183805544471	15.67183805544471	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999919121144944	0.09999919121144944	0.09999919121144944	0.009090975933429531	0.009090975933429531	0.009090975933429531	100	2000	200	0.7	0.00005	1.7	0.25	0.8
123	3	3	0.38135738527303026	0.3366222933839407	0.0009537775468974719	0.4813573852730302	0.4366222933839406	0.10095377754689747	0.36093433017615345	0.17865154819070186	0.17802650666867492	2695.5984471349816	283.4227650087205	266.65343631078576	1398.3918315239273	1390.00716717496	183.9193261118293	867.9074943067577	867.9074943067577	867.9074943067577	32.119285342643394	32.006910794533944	15.842450241445514	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999991154384371	0.0971163631742995	0.0965480193394481	0.009385439599905942	0.009335641823208677	0.009090982195758358	100	2000	200	0.7	0.00005	1.7	0.25	0.8500000000000001
124	3	3	0.4306090383153689	0.2845466213781311	0.001030466498339222	0.5306090383153689	0.3845466213781311	0.10103046649833922	0.35700135487366585	0.17956199686802637	0.17745660889084236	2669.5536232067716	307.6404441786089	251.26060967018492	1406.0882448442276	1377.8983275900157	196.94173807593435	867.9074943067577	867.9074943067577	867.9074943067577	32.22243568151639	31.844623394602962	16.01698169540188	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999903499170679	0.09773992926067329	0.09589154026278356	0.009443625029141808	0.00928160995521477	0.00909098884436026	100	2000	200	0.7	0.00005	1.7	0.25	0.9
125	3	3	0.45669995686924114	0.25594829626392906	0.0011106453975754382	0.5566999568692411	0.35594829626392904	0.10111064539757543	0.353064319547337	0.18017937174734736	0.17719351690671195	2642.9007594182144	323.92319295555285	244.12114131740296	1409.6579790206185	1369.7569532015436	210.2681699702129	867.9074943067577	867.9074943067577	867.9074943067577	32.270278653905876	31.73550951361534	16.19558774326536	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999894941786468	0.09806288732306792	0.09553198729121888	0.009475799950970963	0.009253870822555124	0.009090995916708205	100	2000	200	0.7	0.00005	1.7	0.25	0.9500000000000001
126	3	3	0.47655439368956004	0.23389104853643256	0.0011946116016321895	0.5765543936895601	0.33389104853643253	0.10119461160163218	0.34912275615634153	0.18073305167237858	0.1770082346562917	2615.6150788481928	338.4314215631487	239.08044213022876	1412.1783286142056	1362.5028388977457	223.91101025522377	867.9074943067577	867.9074943067577	867.9074943067577	32.30405736404495	31.638287039000243	16.37843442002545	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999885820550274	0.09830158640334881	0.09525333453842875	0.009500886640649783	0.009233475087573408	0.00909100345507018	100	2000	200	0.7	0.00005	1.7	0.25	1.
127	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.
128	3	1	0.000043569550269107673	0.000043569550269107673	0.000043569550269107673	0.1000435695502691	0.1000435695502691	0.1000435695502691	0.4235395441308491	0.4235395441308491	0.4235395441308491	3045.04970668505	3045.04970668505	3045.04970668505	9.193696336795085	9.193696336795085	9.193696336795085	867.9074943067577	867.9074943067577	867.9074943067577	13.500709073055575	13.500709073055575	13.500709073055575	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999995707505387	0.09999995707505387	0.09999995707505387	0.009090912638426686	0.009090912638426686	0.009090912638426686	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.05
129	3	1	0.0000882606999229108	0.0000882606999229108	0.0000882606999229108	0.10008826069992291	0.10008826069992291	0.10008826069992291	0.4196375364960199	0.4196375364960199	0.4196375364960199	3026.3162429514114	3026.3162429514114	3026.3162429514114	18.560428203614496	18.560428203614496	18.560428203614496	867.9074943067577	867.9074943067577	867.9074943067577	13.626245673805233	13.626245673805233	13.626245673805233	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999991250687411	0.09999991250687411	0.09999991250687411	0.009090916321751696	0.009090916321751696	0.009090916321751696	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.1
130	3	1	0.0001341387212104308	0.0001341387212104308	0.0001341387212104308	0.10013413872121044	0.10013413872121044	0.10013413872121044	0.41573459949078834	0.41573459949078834	0.41573459949078834	3007.226534069628	3007.226534069628	3007.226534069628	28.105282644506108	28.105282644506108	28.105282644506108	867.9074943067577	867.9074943067577	867.9074943067577	13.754169542898186	13.754169542898186	13.754169542898186	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999986618380075	0.09999986618380075	0.09999986618380075	0.009090920150112567	0.009090920150112567	0.009090920150112567	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.15000000000000002
131	3	1	0.00018127397055217828	0.00018127397055217828	0.00018127397055217828	0.10018127397055218	0.10018127397055218	0.10018127397055218	0.4118306619214196	0.4118306619214196	0.4118306619214196	2987.769964170218	2987.769964170218	2987.769964170218	37.83356759421106	37.83356759421106	37.83356759421106	867.9074943067577	867.9074943067577	867.9074943067577	13.884551819350037	13.884551819350037	13.884551819350037	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999981798434007	0.09999981798434007	0.09999981798434007	0.009090924133550508	0.009090924133550508	0.009090924133550508	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.2
132	3	1	0.00022974239026376622	0.00022974239026376622	0.00022974239026376622	0.10022974239026376	0.10022974239026376	0.10022974239026376	0.4079256437996569	0.4079256437996569	0.4079256437996569	2967.935447096512	2967.935447096512	2967.935447096512	47.750826131064215	47.750826131064215	47.750826131064215	867.9074943067577	867.9074943067577	867.9074943067577	14.017466793662718	14.017466793662718	14.017466793662718	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999976777609133	0.09999976777609133	0.09999976777609133	0.009090928283008178	0.009090928283008178	0.009090928283008178	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.25
133	3	1	0.00027962607104381595	0.00027962607104381595	0.00027962607104381595	0.10027962607104382	0.10027962607104382	0.10027962607104382	0.40401945532207656	0.40401945532207656	0.40401945532207656	2947.7113952058066	2947.7113952058066	2947.7113952058066	57.86285207641677	57.86285207641677	57.86285207641677	867.9074943067577	867.9074943067577	867.9074943067577	14.15299211689405	14.15299211689405	14.15299211689405	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999997154145324	0.0999997154145324	0.0999997154145324	0.009090932610430072	0.009090932610430072	0.009090932610430072	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.30000000000000004
134	3	1	0.0003310138840589627	0.0003310138840589627	0.0003310138840589627	0.10033101388405896	0.10033101388405896	0.10033101388405896	0.4001119957170591	0.4001119957170591	0.4001119957170591	2927.0856851295384	2927.0856851295384	2927.0856851295384	68.17570711455085	68.17570711455085	68.17570711455085	867.9074943067577	867.9074943067577	867.9074943067577	14.291209030105524	14.291209030105524	14.291209030105524	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999966074164204	0.09999966074164204	0.09999966074164204	0.009090937128876389	0.009090937128876389	0.009090937128876389	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.35000000000000003
135	3	1	0.00038400219297393397	0.00038400219297393397	0.00038400219297393397	0.10038400219297393	0.10038400219297393	0.10038400219297393	0.3962031519394835	0.3962031519394835	0.3962031519394835	2906.045620087762	2906.045620087762	2906.045620087762	78.6957396354391	78.6957396354391	78.6957396354391	867.9074943067577	867.9074943067577	867.9074943067577	14.432202616900337	14.432202616900337	14.432202616900337	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999960358433324	0.09999960358433324	0.09999960358433324	0.009090941852652511	0.009090941852652511	0.009090941852652511	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.4
136	3	1	0.0004386956580924014	0.0004386956580924014	0.0004386956580924014	0.1004386956580924	0.1004386956580924	0.1004386956580924	0.3922927971897719	0.3922927971897719	0.3922927971897719	2884.5778882853974	2884.5778882853974	2884.5778882853974	89.42960553662145	89.42960553662145	89.42960553662145	867.9074943067577	867.9074943067577	867.9074943067577	14.576062082218272	14.576062082218272	14.576062082218272	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999954375266656	0.09999954375266656	0.09999954375266656	0.009090946797456681	0.009090946797456681	0.009090946797456681	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.45
137	3	1	0.0004952081469641406	0.0004952081469641406	0.0004952081469641406	0.10049520814696414	0.10049520814696414	0.10049520814696414	0.3883807892297203	0.3883807892297203	0.3883807892297203	2862.6685168362797	2862.6685168362797	2862.6685168362797	100.3842912611802	100.3842912611802	100.3842912611802	867.9074943067577	867.9074943067577	867.9074943067577	14.72288106109963	14.72288106109963	14.72288106109963	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999994810378071	0.0999994810378071	0.0999994810378071	0.009090951980548868	0.009090951980548868	0.009090951980548868	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.5
138	3	1	0.0005536637684637217	0.0005536637684637217	0.0005536637684637217	0.10055366376846372	0.10055366376846372	0.10055366376846372	0.3844669684624978	0.3844669684624978	0.3844669684624978	2840.302820562903	2840.302820562903	2840.302820562903	111.56713939786869	111.56713939786869	111.56713939786869	867.9074943067577	867.9074943067577	867.9074943067577	14.872757961788174	14.872757961788174	14.872757961788174	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999941520968117	0.09999941520968117	0.09999941520968117	0.009090957420944444	0.009090957420944444	0.009090957420944444	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.55
139	3	1	0.0006141980505668833	0.0006141980505668833	0.0006141980505668833	0.10061419805056689	0.10061419805056689	0.10061419805056689	0.38055115573804904	0.38055115573804904	0.38055115573804904	2817.465344900867	2817.465344900867	2817.465344900867	122.98587722888654	122.98587722888654	122.98587722888654	867.9074943067577	867.9074943067577	867.9074943067577	15.025796348339561	15.025796348339561	15.025796348339561	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999934601428029	0.09999934601428029	0.09999934601428029	0.009090963139637018	0.009090963139637018	0.009090963139637018	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.6000000000000001
140	3	1	0.000676959285985094	0.000676959285985094	0.000676959285985094	0.1006769592859851	0.1006769592859851	0.1006769592859851	0.37663314983765483	0.37663314983765483	0.37663314983765483	2794.1398019923754	2794.1398019923754	2794.1398019923754	134.6486486831325	134.6486486831325	134.6486486831325	867.9074943067577	867.9074943067577	867.9074943067577	15.182105368871323	15.182105368871323	15.182105368871323	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999992731705495	0.0999992731705495	0.0999992731705495	0.009090969159855628	0.009090969159855628	0.009090969159855628	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.65
